acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-14.57,0.5852,-0.3437,-19.149,10.193,-0.8888,1
-0.4707,0.3813,-0.3406,10.788,-10.301,31.774,1
-0.4218,-0.4367,0.0724,12.812,0.0959,0.2074,1
-17.33,-0.3394,-0.1299,-21.527,-0.1964,-31.126,1
-0.3053,0.8199,-0.1203,-0.7527,16.916,-11.059,1
-12.034,0.4535,-0.3399,29.137,14.748,26.979,1
-0.4843,-0.3055,0.0649,0.9533,13.183,-0.1496,1
-15.706,-0.2743,-0.1984,-22.703,-16.309,-39.927,1
-0.332,0.9905,-0.1287,0.1232,17.368,-0.0613,1
-35.593,13.719,-0.2002,26.252,21.585,24.932,1
0.5156,-0.7698,0.2899,0.0269,0.3259,-0.4614,1
-31.464,-0.0143,-0.7768,-23.76,-12.722,-16.399,1
0.3492,0.5284,-0.1379,0.2294,0.6113,0.7777,1
-28.951,-0.0169,-0.4397,20.559,10.82,27.461,1
0.334,-0.6597,0.3091,-0.4337,-0.4962,-12.458,1
-12.14,0.4299,-0.545,-15.952,-19.08,-0.243,1
-0.1911,0.4157,-0.3007,0.5781,24.172,16.884,1
-24.398,0.0002,-0.1808,18.616,-0.8507,13.328,1
0.2633,-0.6393,0.1356,-14.494,-0.2295,-19.319,1
-14.245,0.7117,-0.3259,-19.433,0.1326,-14.772,1
-0.4829,0.3317,-0.4521,0.5297,0.5573,29.857,1
-0.9503,-0.2055,-0.0877,13.681,-0.348,0.6915,1
-0.3336,-0.4595,0.0186,-10.94,-0.1266,-21.866,1
-12.655,0.599,-0.2064,-15.147,0.7976,-16.35,1
-0.5307,0.9301,-0.336,0.8118,-21.388,22.543,1
-0.3269,-0.2932,0.1093,13.082,0.6323,-0.1196,1
-11.047,-0.3321,-0.0266,-23.396,-16.57,-24.663,1
-0.4969,0.8026,-0.11,-15.082,11.007,-12.548,1
-17.626,0.7066,-0.3137,15.347,-20.418,22.358,1
-0.5428,-0.1915,0.113,12.386,17.885,-0.2108,1
-37.303,-0.8834,-0.4984,-14.378,-13.897,-39.777,1
0.1298,0.8804,-0.1639,-0.784,0.6048,-0.5366,1
-17.879,10.787,-0.3648,27.779,0.7765,30.798,1
-0.1062,-0.3672,0.0984,0.6283,0.6962,-0.0676,1
-26.014,0.0762,-0.4691,-27.083,0.0656,-18.163,1
0.1847,0.6862,-0.0539,-11.147,13.93,-0.0556,1
-21.999,-0.2539,-0.4701,28.547,11.328,19.378,1
0.0289,-0.5735,0.0073,0.2629,0.8863,0.8352,1
-30.626,-0.1219,-0.7792,-17.914,-14.789,-30.97,1
0.5624,0.7291,0.0248,0.3973,17.91,19.141,1
-0.5072,-0.7497,0.174,-22.394,0.244,-12.825,1
-16.01,0.9346,-0.1473,-20.072,-0.853,-21.717,1
0.0558,0.6131,-0.2842,14.328,-0.058,32.034,1
-18.418,-0.3446,-0.1179,19.879,0.0609,0.531,1
-0.8453,-0.5147,-0.2039,-27.495,0.3661,-11.147,1
-0.5366,0.7259,-0.1823,-17.635,-0.6895,-18.084,1
-0.7428,0.9843,-0.425,13.98,-18.086,23.946,1
-0.3402,-0.4325,0.0769,14.316,0.2687,-0.1887,1
-20.424,0.3947,-0.4743,-31.738,-0.0173,-31.132,1
-0.0053,0.7968,-0.3308,-0.4979,0.2221,0.0973,1
-17.26,15.833,-0.2693,28.353,0.2699,21.74,1
-0.2207,-0.4693,-0.0204,0.5571,-0.0557,0.4503,1
-22.071,0.0005,-0.5802,-17.137,0.1893,-23.663,1
-0.3547,0.7771,-0.3436,-0.1169,0.9,11.309,1
-28.91,0.4159,-0.2551,24.74,0.8656,17.258,1
-0.0342,-0.7081,0.0116,-0.6722,-0.1399,-0.1683,1
-16.149,0.5298,-0.4548,-12.516,-0.8153,-15.132,1
-0.5191,0.4115,-0.1766,18.082,0.8088,19.902,1
-12.24,0.1257,-0.0155,13.952,-0.4116,-0.6959,1
-0.8118,-0.6532,0.1273,-26.672,0.533,0.5493,1
-0.6404,0.8156,0.0674,-11.496,-0.0265,-27.957,1
-0.77,0.7858,-0.0688,23.91,-0.9072,27.727,1
-0.2749,-0.5429,0.1,19.455,0.6711,-0.1571,1
-23.74,-0.1422,0.0441,-33.874,-0.1751,-34.006,1
-0.5982,0.8271,-0.139,-11.705,-0.5545,-0.6616,1
-22.264,12.044,0.0088,33.669,15.769,28.975,1
-0.063,-0.5889,0.1891,11.138,0.5573,0.1381,1
-25.572,-0.461,-0.7023,-24.146,-17.554,-29.182,1
-0.1419,11.682,-0.2365,-0.0505,0.4963,20.623,1
-28.58,-0.0361,-0.29,23.13,0.7039,27.549,1
0.102,-0.7528,0.0888,-13.557,-0.7196,-0.9608,1
-11.45,0.7011,-0.2799,-19.453,-0.4298,-22.721,1
-0.4679,0.5702,-0.1955,17.099,0.7871,36.219,1
-0.7125,-0.471,0.0317,27.7,0.8563,12.743,1
-10.891,-0.4953,-0.4514,-23.64,-10.966,-26.611,1
-0.4998,0.8962,-0.2787,-14.556,0.0147,-12.526,1
-12.038,0.7273,-0.4128,16.52,0.0857,24.869,1
-0.1484,-0.7646,0.1302,0.947,-0.0547,-0.6221,1
-18.399,-0.1967,-0.5545,-16.036,-0.0935,-27.323,1
-0.4008,0.8333,-0.2377,0.408,0.2451,0.1937,1
-26.04,0.7913,-0.4458,18.239,29.767,32.201,1
0.1943,-0.5884,0.1687,0.5002,0.2637,-10.699,1
-30.881,-0.441,-0.9738,-18.526,-0.7955,-19.836,1
0.1138,0.7028,-0.1852,-0.0764,-0.7372,0.3603,1
-27.138,-0.4294,-0.3061,22.808,21.701,26.579,1
0.1249,-0.5367,0.2089,0.1723,0.1342,-0.4948,1
-33.74,-0.6489,-0.8862,-19.049,-0.6148,-17.068,1
0.2965,0.5997,-0.0681,0.1665,-0.5983,0.8735,1
0.2348,0.4947,-0.0768,-0.603,18.201,0.4506,1
-0.1183,-0.6595,0.2315,0.1144,-0.6087,-17.599,1
-12.328,0.6826,-0.517,-22.375,-0.964,-14.955,1
-0.0766,0.4964,-0.1691,0.7611,0.0397,16.563,1
-26.233,0.1548,-0.1605,21.56,0.5657,22.746,1
-0.2845,-0.5767,0.1492,-0.7351,0.6639,-14.507,1
-15.333,0.5879,-0.2941,-22.773,-0.6964,-16.874,1
-0.0123,0.4758,-0.173,0.9119,0.0842,31.324,1
-19.238,0.0733,-0.2282,19.421,-0.3797,15.232,1
0.0484,-0.4455,0.1025,-10.585,-0.2617,-14.973,1
-15.22,0.4692,-0.222,-25.615,-13.068,-10.992,1
-0.0288,0.463,-0.1304,13.589,-0.4713,28.776,1
-0.6401,-0.2471,0.0193,18.303,0.8095,0.3773,1
0.0023,-0.6129,0.1224,-18.66,-0.2418,-27.115,1
-0.9274,0.7207,-0.1639,-11.751,10.069,-11.195,1
-10.891,0.943,-0.2054,13.236,-24.204,25.196,1
-0.1224,-0.4374,0.2102,12.966,0.7585,0.1978,1
-10.258,-0.6842,0.0806,-26.076,-14.579,-44.789,1
-0.6718,0.8297,-0.1116,-0.5198,27.825,-0.3957,1
-29.275,15.961,-0.4531,27.526,0.4843,34.557,1
0.0146,-0.6611,0.275,0.8962,13.076,-0.0662,1
-32.102,0.5867,-0.7073,-25.802,0.4115,-10.754,1
0.1384,0.4051,-0.1028,-0.0409,10.292,-0.2222,1
-35.928,0.553,-0.0449,29.399,0.0132,27.702,1
0.482,-0.7755,0.2579,-0.6644,-0.3799,-10.803,1
-23.393,0.0838,-0.524,-26.798,-19.682,-11.744,1
0.2678,0.343,-0.2132,0.9416,0.5063,19.868,1
-13.618,-0.0869,-0.0751,21.333,-0.5881,16.617,1
0.1428,-0.4692,0.1921,-21.538,-25.743,-12.239,1
-13.929,0.6649,-0.1139,-22.212,-0.2432,-0.9622,1
0.0859,0.3977,-0.1724,13.409,-29.015,31.429,1
-0.8907,-0.1237,0.0617,12.704,0.1119,15.968,1
0.1025,-0.6201,0.2352,-0.8302,-0.5958,-25.401,1
-17.843,0.5801,-0.3619,-21.709,0.3522,-0.9624,1
0.4147,0.234,-0.145,0.972,-65.509,28.076,1
-0.6402,-0.2943,0.1804,19.436,24.279,0.0722,1
-12.588,-0.387,-0.1116,-23.811,0.0096,-33.678,1
-0.311,0.8052,-0.0525,-12.927,28.718,-0.6237,1
-10.693,0.9778,-0.4691,19.581,-23.961,12.808,1
-0.2606,-0.4285,0.1717,11.098,0.4909,-0.6613,1
-21.467,-0.2103,-0.2242,-23.364,-10.716,-38.411,1
-0.4004,0.7439,-0.1016,0.4988,70.735,-0.6851,1
-22.193,12.264,-0.9057,21.754,14.579,30.981,1
-0.2409,-0.3073,0.1576,0.6772,20.303,-0.2008,1
-29.341,-0.4007,-0.7908,-19.373,-10.996,-22.67,1
0.3377,0.5852,-0.2168,-0.0648,0.9787,0.9858,1
-37.416,0.8486,0.9545,35.577,11.86,28.91,1
0.257,-0.6191,0.0947,-10.601,-0.166,-11.631,1
-28.928,-0.2228,-0.5819,-23.331,-22.071,-12.718,1
-38.331,0.2114,-0.6029,14.361,15.649,36.878,1
-16.948,0.3994,-0.4109,-22.09,-10.947,-17.67,1
0.184,0.54,-0.1144,0.5049,-0.1659,26.159,1
-25.995,-0.2357,-0.3475,16.222,0.6234,32.806,1
-0.1576,-0.6375,0.2304,-0.6912,-0.3738,-18.382,1
-14.843,0.6099,-0.3846,-25.113,-21.4,-11.823,1
0.188,0.509,-0.214,14.199,-0.0631,25.7,1
-0.9974,-0.1054,0.0501,18.595,-0.3655,13.651,1
-0.4322,-0.7033,0.1813,-13.923,-0.1824,-20.553,1
-0.8311,0.8231,-0.2459,-16.488,-0.0104,-10.457,1
0.0694,0.301,-0.2282,0.9582,-0.4357,33.284,1
-12.164,-0.0995,-0.1725,14.952,0.0563,-0.2933,1
-0.843,-0.5982,-0.1249,-21.352,-0.8058,-27.539,1
-0.7664,0.6708,-0.2663,-11.471,0.595,-10.452,1
-0.4399,0.3236,-0.514,11.737,-14.935,21.439,1
-0.658,-0.4261,-0.0943,12.334,10.973,-0.4145,1
-34.319,-0.3532,-0.6353,-21.159,-20.077,-38.988,1
0.0081,0.8725,-0.2088,-0.7153,13.886,-0.895,1
-36.968,0.1247,-0.4085,21.5,14.9,30.033,1
0.1514,-0.4944,0.1664,0.3956,11.833,0.2144,1
-33.44,-0.3198,-0.5885,-19.871,-13.991,-17.157,1
0.1406,0.5639,-0.2374,-0.321,14.126,0.4447,1
-29.928,-0.2404,-0.4243,25.533,0.7548,17.539,1
0.4098,-0.5614,0.2852,-0.8045,-0.1957,-0.9225,1
-23.862,-0.4383,-10.923,-16.535,-12.773,-0.9631,1
-0.0932,0.6537,-0.2585,13.842,0.3491,25.398,1
-19.031,-0.3041,-0.1772,19.741,18.87,11.714,1
0.0612,-0.5383,0.2268,-10.121,-0.5641,-15.166,1
-13.71,0.586,-0.138,-20.631,-11.619,-0.1748,1
0.0334,0.3288,-0.14,15.047,18.835,28.959,1
-13.058,-0.0735,-0.1976,22.569,0.8988,-0.3835,1
-0.0629,-0.5897,0.0584,-16.069,-0.7637,-12.421,1
-12.657,0.3373,-0.6012,-11.107,-0.4784,-17.574,1
-0.6658,0.3484,-0.6361,22.728,28.407,22.858,1
-0.4138,-0.3902,-0.0948,0.4737,0.0388,-0.2248,1
-16.332,-0.4897,-0.6568,-31.073,-18.591,-29.903,1
0.0197,0.7994,-0.389,-11.493,-0.2774,-0.7915,1
-34.69,0.3722,-0.5581,24.026,19.472,28.746,1
0.0227,-0.9428,0.1553,-0.0264,0.3464,0.2989,1
-26.084,0.3043,-0.9441,-16.621,-11.624,-34.183,1
-0.0477,0.9018,-0.3951,-0.5783,13.835,15.799,1
-16.686,0.1137,-0.4941,21.423,-0.1388,0.2661,1
0.0537,-0.5804,0.0012,0.2635,-14.376,-0.4686,1
-19.019,-0.1357,-0.6248,-21.515,-12.893,-13.406,1
0.3133,0.7383,-0.1021,0.4698,-0.3696,18.293,1
-16.366,-0.6044,-0.293,24.421,0.5461,0.3977,1
0.1171,-0.5918,0.2022,-13.278,-0.7121,-12.605,1
-0.7756,0.4232,-0.2638,-13.172,-0.1663,-11.715,1
-12.82,0.4701,-0.7836,0.5383,0.9166,42.611,1
-0.5812,-0.3576,-0.118,0.6514,-0.2774,-0.5332,1
-0.3539,0.5916,-0.1726,-12.281,0.2418,-27.248,1
-0.8457,10.988,-0.1113,19.827,-20.005,32.47,1
-0.1653,-0.781,-0.0467,0.9808,0.0439,0.6528,1
-29.137,-0.6637,-0.4456,-16.043,-0.1046,-44.137,1
0.3213,13.722,-0.1199,0.12,-12.815,0.765,1
-43.63,0.867,0.2387,29.027,26.605,42.602,1
0.3672,-0.8296,0.1021,0.1453,-0.3717,-0.0219,1
-27.423,-0.3849,-0.4959,-18.16,-0.7265,-45.383,1
0.18,10.792,-0.216,-0.3417,-0.626,0.3698,1
-34.219,-0.6641,-0.6848,22.041,11.41,38.837,1
0.1712,-0.7462,0.3448,-0.5558,-0.3197,-0.8291,1
-20.512,0.3608,-0.7439,-14.733,-10.393,-27.158,1
0.1673,0.5119,-0.0789,10.586,10.304,32.751,1
-16.222,-0.2791,-0.3339,23.427,0.2439,17.261,1
-0.4021,-0.8609,0.2671,-18.125,-0.0603,-22.561,1
-0.8778,0.7787,-0.1147,-21.259,-0.6341,-21.163,1
-0.2127,0.5372,-0.0511,16.994,11.782,26.189,1
-0.9153,-0.2504,-0.0076,28.253,16.398,0.8909,1
-10.891,-10.421,-0.3338,-23.998,0.103,-27.051,1
-0.2471,0.733,-0.2095,-21.058,-32.534,-14.877,1
-16.178,11.136,-0.3776,24.495,0.6284,19.401,1
0.1862,-0.7982,0.0464,0.4609,-11.193,0.5899,1
-17.194,-0.4725,-0.7521,-17.691,-11.712,-32.251,1
0.0033,0.9939,-0.2334,-0.7532,-10.011,15.309,1
-26.651,-0.2971,-0.3156,26.832,0.8283,21.167,1
0.0616,-0.5461,-0.0876,-0.315,-0.5307,0.3291,1
-20.682,0.3463,-0.7002,-19.626,-0.0389,-29.97,1
0.2391,10.599,0.0092,0.6544,-0.7047,26.748,1
-29.113,0.03,0.0298,34.802,0.0041,18.637,1
-0.0382,-0.6008,0.0331,-13.761,18.341,-0.7555,1
-14.051,0.3322,-0.93,-0.2157,18.281,-58.389,1
-0.1024,0.7318,-0.0147,15.658,0.5268,42.493,1
-0.6439,-0.7153,-0.2197,13.905,-0.0261,12.534,1
-0.2137,-0.4464,0.1161,-0.7218,-0.9797,-14.732,1
-14.482,0.6771,-0.435,-12.677,0.2363,-12.405,1
0.0023,0.3543,-0.2477,0.6895,-0.8202,30.565,1
-11.225,-0.1981,-0.2137,13.394,0.8224,0.3564,1
-0.2668,-0.5839,0.1622,-10.936,-0.6291,-17.721,1
-10.979,0.7411,-0.2195,-12.15,26.268,-11.437,1
-21.01,0.9809,-0.5612,13.9,0.0798,28.478,1
-0.1,-0.4134,0.0975,14.218,0.2603,-0.0031,1
-21.402,-0.1853,-0.3553,-20.829,-22.557,-30.823,1
-0.4011,0.6967,-0.2227,-10.629,0.5669,-10.893,1
-20.308,14.612,-0.6659,0.8823,-12.943,22.899,1
0.1513,-0.5855,0.2077,0.408,10.027,-0.1692,1
-30.042,-0.2605,-0.3932,-28.183,-10.004,-27.117,1
0.2013,0.84,-0.2714,-0.0914,13.816,-0.3684,1
-25.265,16.102,-0.4113,28.977,0.3564,26.783,1
0.2584,-0.7351,0.1992,-0.3911,-14.229,-0.4687,1
0.1598,0.5793,-0.257,0.3405,0.5256,20.706,1
-10.202,-0.1378,-0.1613,13.775,-0.4642,17.709,1
-0.1977,-0.6592,0.1427,-0.6192,-0.5966,-17.236,1
-13.955,0.6539,-0.4367,-23.109,-10.137,-16.816,1
-0.0799,0.4562,-0.1413,0.8193,0.4372,33.905,1
-11.876,-0.2215,-0.2585,17.339,-0.35,0.642,1
-0.3334,-0.6757,0.0145,-11.122,-0.4722,-18.928,1
-11.26,0.7731,-0.269,-16.481,0.042,-13.797,1
-10.302,0.2725,-0.4431,0.5851,-0.7903,33.552,1
-0.2977,-0.5289,0.1774,14.547,15.08,-0.0656,1
-0.6756,-0.6914,0.1131,-21.747,-22.038,-35.7,1
-0.4093,0.8363,-0.2454,-11.214,10.743,-0.3978,1
-39.639,0.7473,0.1752,38.617,20.993,30.872,1
0.4791,-0.6581,0.2387,0.1897,-0.8922,0.0902,1
-33.535,-0.3365,-0.5263,-20.406,-0.0549,-21.862,1
0.5356,0.43,-0.1491,0.3113,0.4547,11.93,1
-31.051,0.2786,0.6412,34.204,20.868,21.457,1
0.1471,-0.6506,0.2172,-0.4792,-0.4678,-0.7303,1
-21.423,0.2851,0.228,-33.413,-59.144,-0.9012,1
0.0255,0.4154,-0.1641,15.321,11.323,17.521,1
-13.488,-0.4937,0.4041,27.314,28.503,17.879,1
-0.3678,-0.5365,0.2001,-0.8619,0.0253,-17.326,1
-12.446,0.6888,-0.1395,-20.114,0.546,-0.7322,1
-0.6043,0.325,-0.2878,12.874,0.384,29.877,1
-17.528,-0.1047,-0.1207,17.487,0.0356,0.4462,1
-0.7425,-0.6882,0.0555,-19.206,-0.1149,-25.848,1
-0.5699,0.9304,-0.4328,-0.9523,0.2524,-0.2329,1
-17.324,13.865,-0.3098,20.707,-14.914,26.807,1
-0.2425,-0.6741,0.188,15.478,0.6632,-0.0975,1
-24.654,-0.5385,-0.7567,-14.505,-13.463,-36.028,1
0.0161,0.9882,-0.3371,-0.1157,15.707,0.3181,1
-39.697,0.6742,-0.3723,23.08,17.026,34.357,1
0.4682,-0.7061,0.3633,-0.2402,-0.7037,-14.459,1
-27.364,-0.3931,-12.375,-18.387,-26.661,-0.988,1
0.0077,0.424,-0.351,14.649,11.821,32.651,1
-15.229,-0.3308,-0.2402,16.377,-0.7907,0.729,1
-0.3806,-0.3998,0.0047,-0.2945,21.393,-0.8839,1
-13.716,0.6402,-0.7468,-16.921,-18.33,-18.093,1
0.2634,0.5624,-0.1689,13.179,0.177,24.981,1
-13.085,-0.2971,-0.06,24.396,0.5339,0.4072,1
-0.3109,-0.9176,0.2835,-18.638,-0.9167,-25.76,1
-0.7974,0.8687,-0.3307,0.0418,14.354,-0.6341,1
-12.181,0.6023,-0.7767,21.548,0.7189,32.06,1
-0.1693,-0.3686,0.1527,0.5515,-0.4693,0.0398,1
-26.609,-0.519,-0.4142,-13.623,-16.349,-34.509,1
0.1464,0.6629,-0.1343,-0.6267,0.8039,0.206,1
-36.795,0.6555,-0.342,28.863,22.251,31.249,1
0.2314,-0.6412,0.3584,0.6783,0.1478,-0.3807,1
-16.36,0.6579,-0.1713,-20.081,-0.1009,-0.7687,1
-0.5061,-0.205,0.0297,15.043,-0.0962,0.6869,1
-26.69,-10.089,-0.1243,-14.565,-16.681,-29.474,1
-11.12,0.8342,-0.0666,-21.171,14.128,-0.8493,1
-23.284,14.676,-0.0217,13.161,-0.0986,15.841,1
-0.0024,-0.6386,0.0787,19.216,0.1678,-0.1312,1
-16.156,-0.5211,-0.3143,-15.462,0.1866,-41.939,1
-0.1774,0.8955,-0.2416,-11.569,11.35,-0.1253,1
-32.854,0.9204,10.365,32.294,26.348,22.055,1
0.2164,-0.6362,0.2504,0.9033,0.6091,-0.4298,1
-32.62,-0.3199,-0.0659,-24.246,-22.927,-16.523,1
0.2706,0.4942,-0.1209,0.2142,0.4287,0.4697,1
-23.258,-0.2257,-0.1642,20.474,0.4717,22.359,1
0.3033,-0.5209,0.2791,-0.7228,-0.4581,-0.5633,1
-28.799,-0.185,-0.9159,-22.785,-19.712,-13.782,1
0.0529,0.3286,-0.4087,-0.2138,-0.0949,11.387,1
-23.771,0.1514,0.0006,18.389,0.0261,25.64,1
0.3428,-0.6555,0.1014,-0.2671,-0.4124,-17.589,1
-18.894,0.0614,-0.6498,-22.808,-13.789,-14.315,1
0.0325,0.508,-0.1809,15.717,18.073,34.244,1
-20.078,-0.1468,-0.3508,16.524,-0.5602,19.713,1
0.2347,-0.7394,0.2731,-13.123,-13.464,-20.28,1
-10.049,0.5764,-0.3237,-22.681,-0.5608,-0.8188,1
0.1133,0.4803,-0.255,10.785,0.1743,27.943,1
-15.589,-0.2009,-0.1163,13.522,-0.9414,10.669,1
-0.1736,-0.7699,0.1901,-12.807,-0.535,-25.74,1
-10.486,0.8003,-0.186,-16.433,0.6148,-0.8235,1
-0.5144,0.4443,-0.559,0.7643,-21.85,29.383,1
-0.2234,-0.4913,0.0974,0.9504,-0.09,0.173,1
-33.503,-0.4201,-0.6781,-0.8539,-11.23,-48.781,1
-0.6848,0.6799,-0.2603,-13.797,0.7016,-0.418,1
-26.892,16.72,-0.6701,19.79,-0.7581,22.56,1
-0.1945,-0.3775,0.0835,13.472,13.191,-0.1701,1
-26.523,0.0423,-0.5813,-18.84,-0.6952,-28.877,1
-0.4456,0.6824,-0.2202,-0.2746,12.775,-0.0962,1
-38.521,-0.0691,-0.2379,25.946,17.034,27.243,1
0.5748,-0.7573,0.2134,-0.3535,-0.3577,-0.681,1
-24.785,-0.1185,-0.6293,-23.933,-22.522,-10.547,1
0.431,0.5024,-0.1591,0.3502,12.655,10.191,1
-25.495,-0.1946,-0.0135,23.147,-0.1414,24.13,1
0.2337,-0.6471,0.213,-0.9843,0.2876,-11.641,1
-18.843,0.5028,-0.3924,-18.914,0.3456,-15.312,1
0.118,0.5142,-0.2244,0.7944,-0.7038,25.339,1
-18.009,-0.1901,-0.1613,18.962,0.4261,15.431,1
-0.1664,-0.6822,0.1756,-11.815,-0.3944,-19.152,1
-10.609,0.5627,-0.4057,-0.7118,0.9407,-20.67,1
-0.9658,0.3583,-0.7155,0.4946,-0.0662,33.06,1
-14.142,-0.3337,-0.2426,17.717,0.2628,0.8253,1
-0.5711,-0.6533,-0.0417,-21.547,-15.269,-31.74,1
-0.8842,0.9325,-0.2568,-11.799,0.0336,-0.9343,1
-0.4804,-0.3219,0.2985,10.224,10.927,0.2247,1
-0.6125,-0.8178,-0.2332,-24.951,-31.807,-43.613,1
-0.3738,0.9475,-0.1833,-0.9346,12.18,-0.328,1
-37.95,0.476,-0.1953,22.617,12.425,29.114,1
0.2939,-0.6702,0.2774,0.638,0.3777,0.0734,1
-24.863,-0.0505,-0.8844,-23.369,-12.563,-19.749,1
0.1994,0.599,-0.1839,-0.2535,11.88,0.4988,1
-37.017,0.3841,-0.2157,19.698,0.187,25.257,1
0.3224,-0.8071,0.2684,-0.3325,0.2409,-0.725,1
-27.722,-0.0468,-0.9812,-16.77,-0.9882,-13.931,1
0.1516,0.3159,-0.2186,0.0088,0.2429,17.228,1
-25.779,-0.0843,-0.4781,19.692,-0.2024,20.714,1
-0.1994,-0.6562,0.225,-0.8046,-0.8343,-19.109,1
-19.87,0.3628,-0.595,-18.131,-0.2033,-13.117,1
-0.0096,0.3122,-0.261,0.8179,0.1341,31.533,1
-0.8598,-0.4225,0.0857,15.655,0.437,13.041,1
-0.5921,-0.7399,-0.1963,-14.858,-0.8751,-28.449,1
-0.5108,0.6975,-0.2197,-12.969,0.465,-0.9648,1
-16.087,0.9593,-0.8818,15.675,-25.658,31.494,1
-0.9578,-0.1741,-0.0225,13.206,12.663,-0.0153,1
-0.736,-0.7561,-0.2287,-20.571,-12.756,-27.509,1
-0.5879,0.722,-0.3474,-0.9996,0.3825,-0.4607,1
-15.444,0.7176,-0.448,21.73,-11.136,19.276,1
-0.1319,-0.503,0.1986,11.594,0.3446,0.1488,1
-27.191,0.2982,-0.6938,-23.174,-0.6582,-46.767,1
0.0965,0.6088,-0.5064,-0.5823,-0.6817,0.1637,1
-26.89,0.5709,-0.8815,22.362,17.329,32.992,1
0.1563,-0.5812,0.1936,-0.1914,-0.9827,-0.2306,1
-26.494,-0.0309,-0.6893,-21.522,-15.461,-19.082,1
0.1435,0.7319,-0.2418,0.2809,0.7343,14.129,1
-30.995,-0.3566,-0.4749,15.276,-13.988,19.395,1
0.5704,-0.6418,0.1514,-11.544,-0.901,-0.356,1
-20.869,-0.0535,-0.7394,-22.275,-15.336,-15.193,1
0.2789,0.5646,-0.2599,0.7999,0.186,23.176,1
-20.659,-0.0647,-0.3383,16.334,-13.529,11.767,1
-0.0596,-0.6199,0.1416,-0.9541,11.87,-24.881,1
-14.022,0.5093,-0.3421,-21.832,0.0855,-10.723,1
-0.5233,0.3893,-0.477,11.062,-11.356,35.936,1
-13.734,-0.2396,-0.0596,11.976,0.278,-0.6989,1
-0.5339,-0.704,0.0218,-20.109,-15.881,-21.976,1
-10.988,0.623,-0.2658,-11.328,12.496,-0.5155,1
-0.7993,0.3656,-0.4048,21.689,15.831,17.652,1
-0.2834,-0.4802,0.063,0.9556,0.3782,0.0561,1
-16.147,-0.548,-0.3592,-20.476,-15.023,-33.854,1
0.2305,0.5543,-0.3225,0.1581,22.634,-0.0829,1
-30.762,16.224,-0.5396,22.425,19.027,29.379,1
0.0288,-0.6933,0.2295,0.2296,0.5053,-0.2281,1
-32.922,-0.1452,-0.5674,-25.334,-23.296,-19.08,1
-30.84,-0.5617,-0.4227,-16.143,0.8274,-25.764,1
-19.836,-0.2338,-0.2604,22.017,14.025,29.006,1
0.1253,-0.6574,0.2814,-0.3299,-0.4169,-12.05,1
-21.898,-0.5364,-14.52,-24.667,-28.214,-11.174,1
0.1946,0.3642,-0.1454,0.9629,-0.1283,27.11,1
-25.341,-0.1181,-0.3931,12.33,-0.3821,14.095,1
-0.202,-0.6307,0.273,-14.663,-11.404,-21.916,1
-0.9714,0.7033,-0.4888,-15.289,-0.3938,-0.2248,1
-0.399,0.4798,-0.2648,16.671,27.426,31.58,1
-0.7398,-0.3096,-0.3,10.809,-11.577,0.0973,1
-0.4269,-0.7438,0.0054,-13.406,-0.9542,-34.908,1
-0.6982,0.8783,-0.5967,-0.2493,0.3946,-11.673,1
-0.7084,0.1249,-0.379,0.9463,-21.547,49.1,1
-0.49,-0.3363,-0.0298,13.125,14.23,0.1315,1
-38.45,-0.4325,-11.38,-18.972,-14.654,-34.699,1
0.4215,0.5945,-0.1029,-0.3193,10.297,0.1938,1
-38.251,0.4205,-0.7778,21.996,12.62,37.047,1
0.6048,-0.7054,0.4158,-0.4457,-22.357,-0.5292,1
-27.95,-0.0637,-0.3203,-19.434,-10.993,-19.186,1
-0.0002,0.6824,-0.106,0.5926,21.592,14.278,1
-24.501,-0.1668,-0.5857,19.772,30.364,32.284,1
0.2975,-0.567,0.2816,-0.6658,-13.576,-17.51,1
-18.311,-0.1606,-11.469,-19.406,-13.784,-20.591,1
-0.1425,0.1324,-0.4223,10.729,0.0086,30.559,1
-13.217,0.0422,-0.5587,0.8226,-0.7355,13.098,1
-0.3749,-0.6737,-0.0601,-13.948,-22.933,-29.193,1
-11.492,0.4164,-0.5821,-15.365,-0.6313,-0.5126,1
-0.0922,0.278,-0.2245,11.496,0.25,34.747,1
-0.665,-0.2757,-0.0602,17.237,-0.9389,0.3538,1
-17.341,-0.6535,-0.0973,-24.669,-0.1577,-32.559,1
-0.9484,0.8441,-0.1459,-10.319,14.529,-0.8974,1
-0.7601,0.5183,-0.5821,19.793,-12.181,24.705,1
-0.5602,-0.3212,0.0516,14.238,0.574,-0.5971,1
-29.735,-0.2918,-0.202,-28.074,-25.774,-19.065,1
0.0975,0.6807,-0.0905,-0.0174,25.777,0.2834,1
-35.309,0.5077,-0.4742,22.976,22.082,35.778,1
0.2172,-0.5652,0.3348,0.1785,-0.6473,-0.6655,1
-24.219,0.0587,-0.7066,-19.518,-12.214,-11.143,1
0.157,0.3486,-0.1457,-0.0427,0.9111,12.437,1
-16.348,-0.202,-0.1768,20.984,11.968,23.698,1
0.4238,-0.4385,0.2397,-0.1719,-0.7465,-0.4216,1
-20.214,0.2746,-0.4654,-25.519,-22.534,-12.432,1
