a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,class
1,2,3,4,5,1,2,3,4,5,1.374,1.3955,1.5635,1.8347,2.5706,4.0882,4.1108,4.2827,4.3329,4.6917,5
1,2,3,4,5,1,2,3,4,5,1.3742,1.6703,1.7916,1.9119,2.5114,0.84238,0.97168,1.0322,1.23,2.2241,1
1,2,3,4,5,1,2,3,4,5,1.3775,1.5034,1.5367,2.136,4.5317,1.2982,1.324,1.404,1.6771,4.4543,1
1,2,3,4,5,1,2,3,4,5,1.3777,1.4423,1.5689,1.574,1.6148,3.5008,3.5686,3.8296,3.8364,3.8415,1
1,2,3,4,5,1,2,3,4,5,1.3787,1.5972,1.8799,12.557,17.318,0.56486,1.2046,1.9501,12.771,18.121,1
1,2,3,4,5,1,2,3,4,5,1.3849,4.3352,4.6406,4.839,8.7542,1.2835,4.234,4.7138,4.917,8.6483,4
1,2,3,4,5,1,2,3,4,5,1.3852,1.8223,2.1861,2.191,5.3786,0.27948,1.2931,1.6284,1.9702,5.1783,3
1,2,3,4,5,1,2,3,4,5,1.3855,1.5446,1.8451,4.4079,5.2186,0.40252,0.63876,2.6348,4.4729,4.8605,2
1,2,3,4,5,1,2,3,4,5,1.3858,1.4504,1.5825,1.6594,1.6597,0.74282,0.77432,0.80739,0.90407,0.96849,3
1,2,3,4,5,1,2,3,4,5,1.3863,1.758,1.8941,1.9069,1.9646,21.49,22.013,22.141,22.146,22.19,1
1,2,3,4,5,1,2,3,4,5,1.3876,1.7624,2.2879,3.7011,5.8513,1.2786,1.3585,2.1016,3.3253,5.6436,1
1,2,3,4,5,1,2,3,4,5,1.3884,1.7382,1.8394,1.9675,1.969,3.3694,3.5928,3.7955,3.9156,3.9208,1
1,2,3,4,5,1,2,3,4,5,1.3891,1.5233,3.4567,5.2963,11.961,0.66337,0.84263,3.2245,4.9644,12.076,2
1,2,3,4,5,1,2,3,4,5,1.3901,1.4408,1.6048,1.7209,1.8619,1.1874,1.6756,1.6998,1.7148,1.8599,1
1,2,3,4,5,1,2,3,4,5,1.3904,2.2552,2.8562,3.1776,4.6192,1.7278,2.5333,2.7379,3.5116,4.93,5
1,2,3,4,5,1,2,3,4,5,1.3909,1.6431,1.9044,2.0445,2.1596,0.762,1.0242,1.0261,1.2011,1.3574,1
1,2,3,4,5,1,2,3,4,5,1.3921,1.8654,2.5409,10.282,28.213,1.3743,1.9951,2.4713,10.543,28.395,1
1,2,3,4,5,1,2,3,4,5,1.3926,1.6681,3.6867,4.0128,38.65,0.7104,1.3148,4.4928,4.8819,39.375,1
1,2,3,4,5,1,2,3,4,5,1.3932,1.7888,2.2164,2.5433,3.7267,1.3292,1.6729,2.0879,2.186,3.6036,3
1,2,3,4,5,1,2,3,4,5,1.3933,1.5457,1.6111,2.8176,16.283,1.2725,1.5099,2.1506,2.7958,16.209,2
1,2,3,4,5,1,2,3,4,5,1.3946,1.4762,1.6998,1.9683,16.898,0.46729,0.4985,1.5794,1.7827,17.525,2
1,2,3,4,5,1,2,3,4,5,1.3982,1.4136,1.6082,1.7004,1.7437,2.5417,2.6949,2.7527,2.8452,2.882,1
1,2,3,4,5,1,2,3,4,5,1.399,1.5146,1.7146,1.7449,3.0845,1.0927,1.3491,1.4079,1.5057,2.7487,1
1,2,3,4,5,1,2,3,4,5,1.3991,1.4488,1.7548,1.9537,1.9788,1.4853,1.4915,1.6286,2.0259,2.4268,2
1,2,3,4,5,1,2,3,4,5,1.402,1.7732,1.8607,1.9223,6.0804,1.2562,1.5547,1.677,1.6847,5.4376,5
1,2,3,4,5,1,2,3,4,5,1.4043,1.5217,1.8425,1.8441,2.4196,0.27197,0.37785,1.7669,1.8667,3.187,2
1,2,3,4,5,1,2,3,4,5,1.405,1.5768,2.3714,9.742,11.572,0.64286,0.79212,2.2068,10.179,12.028,1
1,2,3,4,5,1,2,3,4,5,1.4068,1.6669,2.2414,3.2605,6.1032,0.97928,1.3626,1.9205,3.5391,5.8066,1
1,2,3,4,5,1,2,3,4,5,1.4079,1.7076,2.3842,3.3735,3.8178,0.40612,0.5514,2.3101,3.0225,3.5842,2
1,2,3,4,5,1,2,3,4,5,1.4082,1.4117,1.5807,1.7238,2.0102,0.72913,0.98744,1.174,1.5669,1.7536,1
1,2,3,4,5,1,2,3,4,5,1.4088,1.8524,2.0504,2.0738,5.3615,0.64867,1.8099,2.2658,2.4878,6.0593,1
1,2,3,4,5,1,2,3,4,5,1.4115,1.5238,1.6953,3.3405,5.3598,1.401,1.5368,1.8003,3.4553,5.443,2
1,2,3,4,5,1,2,3,4,5,1.4127,1.8029,2.3085,2.3656,4.3291,8.7343,10.04,10.305,10.342,11.161,1
1,2,3,4,5,1,2,3,4,5,1.4142,1.4929,1.6193,2.0539,3.688,1.5558,1.6376,1.7645,2.1309,3.8081,3
1,2,3,4,5,1,2,3,4,5,1.4151,1.5144,1.5686,1.6644,2.8174,2.0977,2.2013,2.2894,2.3688,2.4403,5
1,2,3,4,5,1,2,3,4,5,1.416,1.557,1.6554,1.7491,2.0236,0.43259,0.43287,0.44247,0.56907,1.0135,1
1,2,3,4,5,1,2,3,4,5,1.4174,1.5022,4.6487,8.508,9.7818,0.82682,0.99307,4.7728,9.2234,10.191,2
1,2,3,4,5,1,2,3,4,5,1.421,1.6671,2.1938,4.9633,5.3738,0.33995,1.0199,1.6346,4.8168,5.9121,2
1,2,3,4,5,1,2,3,4,5,1.421,1.6404,1.8641,2.8219,3.9102,2.0576,2.2337,2.3032,2.6229,4.2541,1
1,2,3,4,5,1,2,3,4,5,1.4228,1.5266,2.0866,3.4106,8.2163,1.183,1.3392,1.8871,3.2621,7.7553,2
1,2,3,4,5,1,2,3,4,5,1.4229,1.931,3.3717,5.2056,10.498,2.0806,2.1234,3.588,5.3298,10.677,2
1,2,3,4,5,1,2,3,4,5,1.4273,1.7273,2.2955,3.8056,39.149,1.1544,1.6112,2.0307,3.6352,39.052,1
1,2,3,4,5,1,2,3,4,5,1.4276,1.7825,1.8321,2.053,2.3173,0.6431,0.74179,0.89546,0.94108,1.2108,1
1,2,3,4,5,1,2,3,4,5,1.4294,2.1252,2.8397,3.5625,5.9321,0.92736,1.9654,2.8169,3.6183,5.9337,1
1,2,3,4,5,1,2,3,4,5,1.4301,1.4348,1.5924,1.6805,2.212,0.81326,0.85229,0.98409,1.0477,1.3269,5
1,2,3,4,5,1,2,3,4,5,1.4319,1.596,1.9114,2.2768,2.4632,0.92724,1.0051,1.1584,1.5843,2.1429,2
1,2,3,4,5,1,2,3,4,5,1.434,1.5149,1.5388,1.6772,3.6077,0.82215,0.92927,1.0623,1.1455,3.8964,5
1,2,3,4,5,1,2,3,4,5,1.4349,1.7656,5.1546,5.1937,7.6182,0.35795,1.303,5.1254,5.6186,7.6799,1
1,2,3,4,5,1,2,3,4,5,1.4367,1.4518,1.5399,1.641,4.5221,0.79778,0.91068,0.91448,0.94608,4.9409,5
1,2,3,4,5,1,2,3,4,5,1.4387,1.5625,1.6364,1.7181,2.1462,0.99092,1.1322,1.189,1.2374,2.232,5
1,2,3,4,5,1,2,3,4,5,1.4404,1.6638,1.6788,4.6824,4.9779,1.6957,1.8723,1.9025,4.4027,4.9571,4
1,2,3,4,5,1,2,3,4,5,1.4408,1.6604,1.8277,2.0722,2.629,1.3497,1.6984,1.8857,2.1705,2.8803,1
1,2,3,4,5,1,2,3,4,5,1.4421,1.6173,1.6819,1.8143,2.2268,1.1288,1.2911,1.4251,1.4908,2.161,1
1,2,3,4,5,1,2,3,4,5,1.4457,1.6584,1.6858,1.6941,2.3674,1.0566,1.0998,1.1131,1.1558,1.8098,1
1,2,3,4,5,1,2,3,4,5,1.447,1.5733,2.0124,2.316,2.895,1.1654,1.3506,1.354,1.9378,2.5948,2
1,2,3,4,5,1,2,3,4,5,1.4477,1.5434,4.5778,11.27,14.493,1.2156,1.2778,4.0507,10.665,14.086,1
1,2,3,4,5,1,2,3,4,5,1.4487,1.6758,1.7478,2.8369,38.168,0.55681,0.70126,0.76585,2.3401,38.861,5
1,2,3,4,5,1,2,3,4,5,1.4498,2.6988,2.7023,4.4508,4.9792,0.92082,2.4391,2.9081,3.6143,4.2732,3
1,2,3,4,5,1,2,3,4,5,1.453,1.5794,1.7807,2.0639,5.5348,0.99468,1.1094,1.5482,1.8567,5.5277,1
1,2,3,4,5,1,2,3,4,5,1.4551,1.5045,1.6791,4.3279,4.5095,0.4132,0.55399,1.3534,4.4735,4.679,1
1,2,3,4,5,1,2,3,4,5,1.4552,1.4767,1.5486,1.6056,1.912,1.3471,1.5924,1.6291,1.6849,1.9967,5
1,2,3,4,5,1,2,3,4,5,1.4577,1.4891,5.3284,6.174,13.378,0.16604,0.253,5.1019,6.832,14.271,2
1,2,3,4,5,1,2,3,4,5,1.4586,1.508,3.308,3.3986,13.082,1.1283,1.855,3.2131,3.4187,13.069,1
1,2,3,4,5,1,2,3,4,5,1.4609,1.6361,1.7201,1.7796,2.0791,4.6842,4.9798,5.0895,5.1243,5.4549,1
1,2,3,4,5,1,2,3,4,5,1.4657,2.123,2.2841,15.937,28.534,1.6476,2.2348,2.5473,16.135,28.706,3
1,2,3,4,5,1,2,3,4,5,1.4667,2.5899,2.6864,3.1421,10.358,1.5705,2.6047,2.7208,2.8238,9.8889,2
1,2,3,4,5,1,2,3,4,5,1.4693,1.5103,2.0012,2.9559,10.446,1.3998,1.4073,1.9828,2.324,10.023,2
1,2,3,4,5,1,2,3,4,5,1.4699,1.6045,2.1574,3.0259,3.631,0.54301,1.0718,1.603,3.0785,3.3253,1
1,2,3,4,5,1,2,3,4,5,1.4708,1.645,1.8307,2.478,3.5041,0.46448,0.94898,1.5024,1.7709,2.5899,3
1,2,3,4,5,1,2,3,4,5,1.4728,1.5349,1.8456,11.431,13.464,0.75467,1.4338,1.8254,12.002,14.048,1
1,2,3,4,5,1,2,3,4,5,1.4743,1.7398,1.7722,2.1309,2.3502,1.0068,1.1382,1.1686,1.5035,1.9083,1
1,2,3,4,5,1,2,3,4,5,1.476,1.9177,1.9853,2.6505,21.909,1.1376,1.7286,2.443,2.508,21.969,3
1,2,3,4,5,1,2,3,4,5,1.4772,1.4816,1.5362,1.6263,1.7678,1.3457,1.4233,1.5046,1.5383,1.5412,3
1,2,3,4,5,1,2,3,4,5,1.4784,1.4859,1.4961,1.618,11.256,1.8714,1.8868,1.9947,2.1524,10.878,5
1,2,3,4,5,1,2,3,4,5,1.479,1.7042,1.7823,1.7983,3.9953,0.40607,0.47493,0.54493,0.55452,5.0287,5
1,2,3,4,5,1,2,3,4,5,1.4803,2.1121,2.1927,2.2426,3.3999,3.2791,3.2897,3.578,3.6472,4.0039,5
1,2,3,4,5,1,2,3,4,5,1.4814,1.6811,1.8687,2.0267,2.0567,1.4447,1.447,1.6549,1.7345,1.8182,1
1,2,3,4,5,1,2,3,4,5,1.4821,1.5375,1.7028,1.7805,1.9958,5.9859,6.2454,6.5519,6.6289,6.6543,2
1,2,3,4,5,1,2,3,4,5,1.4826,1.6651,1.7235,1.8736,37.93,0.51529,0.65802,0.68195,0.83557,38.765,5
1,2,3,4,5,1,2,3,4,5,1.4855,1.6207,1.6504,1.6867,1.7397,0.62524,0.92333,1.0008,1.1133,1.1457,1
1,2,3,4,5,1,2,3,4,5,1.4863,1.5162,1.7085,1.7435,24.874,5.194,5.5293,5.6679,5.7934,24.504,5
1,2,3,4,5,1,2,3,4,5,1.4884,1.526,1.5538,2.2699,27.999,0.42767,0.46928,1.3846,1.9062,28.633,2
1,2,3,4,5,1,2,3,4,5,1.4891,1.5306,1.5633,1.5988,1.6637,0.52626,0.63819,0.7016,0.74671,1.0573,1
1,2,3,4,5,1,2,3,4,5,1.4913,1.5979,1.7707,1.868,2.2939,1.0725,1.3243,1.6038,1.6389,1.7535,1
1,2,3,4,5,1,2,3,4,5,1.4996,1.6136,1.9715,4.447,5.3867,0.21992,0.31423,2.833,5.0965,5.7662,1
1,2,3,4,5,1,2,3,4,5,1.5006,1.5863,1.8109,2.1691,2.1759,6.6745,7.021,7.1875,7.3622,7.4608,1
1,2,3,4,5,1,2,3,4,5,1.5009,2.2495,3.0649,3.2696,10.181,1.157,3.0096,3.962,4.5063,10.546,1
1,2,3,4,5,1,2,3,4,5,1.5022,1.6173,1.7779,1.8455,2.4268,1.5912,1.771,1.8567,1.8989,2.4517,1
1,2,3,4,5,1,2,3,4,5,1.5093,1.5463,1.6452,1.8083,1.8211,5.4347,6.4307,6.7778,6.8943,6.9082,1
1,2,3,4,5,1,2,3,4,5,1.5098,1.5884,4.5256,7.3725,9.2252,0.50081,0.63973,4.2624,7.6735,9.3026,1
1,2,3,4,5,1,2,3,4,5,1.5181,1.589,3.9815,4.1263,14.359,0.91062,1.1216,3.7181,4.0813,14.231,2
1,2,3,4,5,1,2,3,4,5,1.5218,1.7657,1.7854,3.9787,8.5518,1.1023,1.1344,1.1641,3.3121,8.5982,1
1,2,3,4,5,1,2,3,4,5,1.5231,1.75,1.9357,3.6489,4.1765,1.7682,1.9515,2.0325,3.654,3.8443,3
1,2,3,4,5,1,2,3,4,5,1.5288,1.8752,2.2825,4.1054,28.214,0.39002,1.4378,1.81,4.0973,28.666,1
1,2,3,4,5,1,2,3,4,5,1.5306,2.0321,2.9306,6.5024,6.8753,0.18488,0.99424,2.9314,6.5008,8.123,2
1,2,3,4,5,1,2,3,4,5,1.5311,1.5683,1.8749,3.6899,9.3109,1.2024,1.5954,2.0319,3.2189,9.0401,2
1,2,3,4,5,1,2,3,4,5,1.5326,1.5951,1.6841,1.9987,2.1469,1.0855,1.1826,1.2289,1.5664,1.9139,1
1,2,3,4,5,1,2,3,4,5,1.5344,1.5969,1.7204,2.0144,2.2727,5.6942,6.7506,7.0111,7.132,7.5974,1
1,2,3,4,5,1,2,3,4,5,1.5358,2.1773,4.8176,4.8607,5.7232,3.2927,4.0527,4.9223,5.4662,6.305,1
1,2,3,4,5,1,2,3,4,5,1.5372,1.7374,2.0575,2.1407,39.675,0.92496,1.2376,1.2516,1.5225,38.868,4
1,2,3,4,5,1,2,3,4,5,1.5394,2.0157,2.3349,3.598,5.4854,0.52875,1.4061,1.9167,3.5935,5.3347,1
1,2,3,4,5,1,2,3,4,5,1.5415,1.8787,2.0279,2.1101,2.239,1.8297,2.2916,2.2939,2.3751,2.5203,4
1,2,3,4,5,1,2,3,4,5,1.5462,1.7398,2.0415,2.3771,4.2567,1.5735,1.6946,2.0462,2.5116,4.3182,2
1,2,3,4,5,1,2,3,4,5,1.551,1.614,1.7086,1.8694,2.0542,1.1038,1.1208,1.1377,1.2632,1.5403,1
1,2,3,4,5,1,2,3,4,5,1.5564,1.7146,2.6971,6.1927,13.607,3.2609,3.3485,4.4422,6.5365,13.037,1
1,2,3,4,5,1,2,3,4,5,1.5597,1.8451,3.3474,7.4785,38.19,0.36501,1.0855,3.3116,7.5862,39.108,1
1,2,3,4,5,1,2,3,4,5,1.5611,1.7927,1.9113,2.0049,2.0079,0.89717,1.3736,1.3781,1.5187,1.5498,1
1,2,3,4,5,1,2,3,4,5,1.5632,1.8222,1.888,2.142,6.507,3.3464,3.3611,3.6084,3.8796,5.7464,5
1,2,3,4,5,1,2,3,4,5,1.5693,1.9505,2.1421,2.1585,2.2212,0.80443,1.3533,1.376,1.4086,1.528,1
1,2,3,4,5,1,2,3,4,5,1.5694,3.3021,3.3512,3.438,3.6873,5.2481,5.2803,5.4032,5.4429,5.5235,1
1,2,3,4,5,1,2,3,4,5,1.5697,1.7129,9.8449,13.714,23.817,1.0592,2.0113,10.537,14.375,24.662,1
1,2,3,4,5,1,2,3,4,5,1.5752,2.4967,2.6514,2.7887,3.3234,2.3698,2.8014,2.8734,3.043,3.1343,1
1,2,3,4,5,1,2,3,4,5,1.5805,1.713,2.3968,2.7653,9.453,0.79457,1.0478,2.0895,2.6796,10.346,1
1,2,3,4,5,1,2,3,4,5,1.5828,2.1438,2.4498,2.985,3.0045,10.479,11.398,11.917,12.276,12.504,1
1,2,3,4,5,1,2,3,4,5,1.584,1.5936,1.9347,8.1391,11.473,1.321,1.8874,1.9075,8.6797,12.369,2
1,2,3,4,5,1,2,3,4,5,1.5856,3.5167,6.6745,7.6418,8.4922,1.3109,3.6085,7.227,8.0472,8.659,1
1,2,3,4,5,1,2,3,4,5,1.5856,2.1902,2.5393,4.5812,8.8172,0.64379,1.6584,1.7069,4.3315,9.4585,1
1,2,3,4,5,1,2,3,4,5,1.5891,1.6622,1.8559,1.9759,4.476,1.1948,1.2432,1.4008,1.5755,4.6963,5
1,2,3,4,5,1,2,3,4,5,1.5904,1.7006,4.0296,8.8079,13.648,1.1958,1.6872,3.5936,8.7912,13.027,2
1,2,3,4,5,1,2,3,4,5,1.5906,1.7324,1.8177,1.9084,1.9194,1.2053,1.5536,1.6187,1.6723,1.8644,1
1,2,3,4,5,1,2,3,4,5,1.5908,1.6033,2.5337,2.8498,3.6518,1.5404,1.7693,2.7062,2.8747,3.4987,2
1,2,3,4,5,1,2,3,4,5,1.5932,1.9944,2.2632,2.3582,2.393,1.3511,1.9342,1.9437,2.0659,2.3944,1
1,2,3,4,5,1,2,3,4,5,1.5987,1.7894,1.8852,2.0798,2.1723,1.7286,1.7798,1.8745,2.0293,2.1093,5
1,2,3,4,5,1,2,3,4,5,1.5993,1.611,1.9038,2.9068,10.37,1.7347,1.904,2.042,3.5244,10.796,2
1,2,3,4,5,1,2,3,4,5,1.603,1.6955,2.5721,3.7255,4.4106,0.68678,1.0002,2.495,3.4282,4.0378,1
1,2,3,4,5,1,2,3,4,5,1.6033,1.6356,2.1978,6.1728,25.276,1.5221,1.5535,2.3566,6.5005,25.514,2
1,2,3,4,5,1,2,3,4,5,1.6053,1.6425,1.967,3.2918,3.5184,0.42472,1.0123,1.3657,3.2298,3.2612,1
1,2,3,4,5,1,2,3,4,5,1.6075,1.6185,1.8841,2.3913,5.7214,0.59761,0.7389,0.90335,2.4156,4.7986,1
1,2,3,4,5,1,2,3,4,5,1.6078,1.6426,1.9827,4.8833,5.9914,1.346,1.4,1.6827,4.8396,6.1432,1
1,2,3,4,5,1,2,3,4,5,1.609,1.7071,1.7203,2.0981,5.1889,2.4617,2.5513,2.8299,3.0138,4.6102,5
1,2,3,4,5,1,2,3,4,5,1.6157,1.9109,1.9723,2.0833,2.3662,0.99739,1.2434,1.3555,1.4031,2.3578,5
1,2,3,4,5,1,2,3,4,5,1.6174,1.6215,2.4236,2.4499,2.8817,1.0381,1.3692,2.7182,3.212,3.7838,1
1,2,3,4,5,1,2,3,4,5,1.6191,3.6375,4.2869,5.4064,5.6421,1.6351,4.0113,4.2557,5.8279,5.8398,1
1,2,3,4,5,1,2,3,4,5,1.6192,1.6547,5.0499,9.3071,38.098,1.0635,1.4117,5.2535,9.7394,38.656,1
1,2,3,4,5,1,2,3,4,5,1.6206,1.9182,2.0177,2.7141,7.5654,0.80161,0.86314,1.0658,2.5262,7.3772,1
1,2,3,4,5,1,2,3,4,5,1.6213,1.828,1.8349,1.8746,1.9075,1.9775,2.07,2.1114,2.2448,2.2456,4
1,2,3,4,5,1,2,3,4,5,1.622,1.7327,1.8184,1.8972,1.899,1.0325,1.1794,1.2721,1.3276,1.3572,4
1,2,3,4,5,1,2,3,4,5,1.6232,1.6281,1.7449,1.9334,2.6529,1.0207,1.1363,1.1539,1.2475,2.9226,5
1,2,3,4,5,1,2,3,4,5,1.6248,1.9218,2.1323,2.962,3.2186,1.5182,1.544,1.575,2.185,3.2136,4
1,2,3,4,5,1,2,3,4,5,1.6256,1.6982,1.7417,1.7981,2.148,1.1015,1.2309,1.261,1.3222,1.6785,1
1,2,3,4,5,1,2,3,4,5,1.6274,1.7098,1.7856,1.9921,2.25,1.4399,1.5317,1.554,1.7747,2.1623,4
1,2,3,4,5,1,2,3,4,5,1.6282,1.7269,2.0708,2.6767,10.23,0.30414,0.49202,1.6808,2.5452,11.084,1
1,2,3,4,5,1,2,3,4,5,1.6314,1.8235,2.7014,4.4688,5.6065,0.28255,0.37267,2.7915,4.2243,6.1467,1
1,2,3,4,5,1,2,3,4,5,1.6384,1.8028,1.8553,1.8827,2.1332,0.52192,0.64518,0.68948,0.79757,1.9652,5
1,2,3,4,5,1,2,3,4,5,1.6416,1.6482,2.1675,2.1936,2.338,1.4944,1.5559,1.6164,1.6632,1.807,1
1,2,3,4,5,1,2,3,4,5,1.6467,1.925,2.0938,2.1698,20.687,4.332,4.4241,4.4704,4.6497,21.668,5
1,2,3,4,5,1,2,3,4,5,1.6471,1.6745,1.8424,2.1861,13.77,1.3656,1.4428,1.4868,1.8644,13.519,5
1,2,3,4,5,1,2,3,4,5,1.6491,1.8235,2.3481,2.4984,2.7315,0.68561,0.89468,2.6342,2.8145,2.8331,1
1,2,3,4,5,1,2,3,4,5,1.6501,1.9202,2.0215,2.2408,2.2644,3.7206,4.0176,4.1596,4.2916,4.5201,1
1,2,3,4,5,1,2,3,4,5,1.6548,2.3504,2.5827,3.2405,7.1453,1.5923,2.2565,2.4889,3.0211,7.0817,5
1,2,3,4,5,1,2,3,4,5,1.6558,1.786,1.8949,1.9777,2.3569,0.79433,1.1124,1.1808,1.2741,2.1071,1
1,2,3,4,5,1,2,3,4,5,1.6573,1.7953,1.8794,1.9245,2.1029,1.5372,1.5429,1.5955,1.7119,1.8948,4
1,2,3,4,5,1,2,3,4,5,1.6601,1.6793,2.1455,4.2918,6.1978,0.66663,1.2744,3.1134,5.0977,6.8722,2
1,2,3,4,5,1,2,3,4,5,1.6669,1.6688,4.1072,5.8346,8.7912,0.53805,0.60855,4.2476,6.3002,9.1937,2
1,2,3,4,5,1,2,3,4,5,1.6693,1.8415,2.831,3.9362,11.627,0.20074,0.33304,2.5453,4.1618,12.346,1
1,2,3,4,5,1,2,3,4,5,1.6744,2.5197,3.005,4.8574,5.6234,0.98973,1.5372,2.3017,4.6886,5.5872,1
1,2,3,4,5,1,2,3,4,5,1.6784,1.7534,2.202,2.6259,8.2324,0.60928,0.87047,2.1308,2.5324,9.259,1
1,2,3,4,5,1,2,3,4,5,1.6812,2.0213,2.1144,2.2139,2.2421,1.0555,1.0756,1.4644,1.4943,1.7,1
1,2,3,4,5,1,2,3,4,5,1.6868,3.6324,4.172,6.0008,6.3932,1.7157,3.717,4.1986,6.002,6.3112,1
1,2,3,4,5,1,2,3,4,5,1.6905,2.2968,2.4391,2.6457,15.704,4.5113,4.5419,4.734,4.8254,15.553,5
1,2,3,4,5,1,2,3,4,5,1.6922,1.7782,1.8995,3.6205,10.28,1.6816,1.6982,1.8795,3.374,10.212,2
1,2,3,4,5,1,2,3,4,5,1.6929,1.7639,1.79,2.5519,4.3192,0.81669,0.94456,0.97287,1.2853,3.9854,1
1,2,3,4,5,1,2,3,4,5,1.7012,2.589,2.6365,3.5869,25.618,1.3521,1.9807,2.0562,3.4062,24.986,1
1,2,3,4,5,1,2,3,4,5,1.7072,3.703,6.5308,6.8888,9.5165,1.6218,3.5537,6.4923,6.7294,9.5941,1
1,2,3,4,5,1,2,3,4,5,1.7075,1.7667,1.8073,1.8855,16.864,4.0949,4.234,4.2883,4.3394,16.243,5
1,2,3,4,5,1,2,3,4,5,1.7085,1.8894,1.9197,1.9765,5.6434,1.6112,1.7263,1.7606,1.8686,5.5739,5
1,2,3,4,5,1,2,3,4,5,1.7116,1.99,2.5975,3.6298,5.0837,0.4684,0.65982,1.61,2.8202,4.8456,1
1,2,3,4,5,1,2,3,4,5,1.7135,1.8455,1.9945,2.1638,2.2044,1.871,1.8734,1.902,2.1441,2.1823,1
1,2,3,4,5,1,2,3,4,5,1.7142,1.8397,1.961,3.6242,6.4736,1.6613,1.7922,1.9331,3.2005,6.344,3
1,2,3,4,5,1,2,3,4,5,1.7152,2.545,2.7038,4.0255,5.4407,1.1671,2.2024,2.4358,3.7288,5.6153,1
1,2,3,4,5,1,2,3,4,5,1.7156,3.4947,4.3425,5.5878,17.272,1.6046,3.3451,4.4499,5.6099,17.406,1
1,2,3,4,5,1,2,3,4,5,1.7158,2.0419,3.39,9.3593,12.341,1.5742,2.19,3.2703,9.2843,12.348,1
1,2,3,4,5,1,2,3,4,5,1.7224,2.1189,2.3867,3.5247,3.8151,1.2112,1.476,1.8844,3.1463,3.958,3
1,2,3,4,5,1,2,3,4,5,1.7259,1.9646,1.9669,2.1046,2.1655,17.258,17.437,17.503,17.532,17.551,1
1,2,3,4,5,1,2,3,4,5,1.7265,2.7106,4.4918,11.04,12.519,0.36072,3.5685,5.6779,12.247,13.119,1
1,2,3,4,5,1,2,3,4,5,1.7326,2.3496,2.5048,2.519,3.9425,4.202,4.8367,5.0168,5.0845,5.1083,5
1,2,3,4,5,1,2,3,4,5,1.7332,2.358,2.552,2.7425,3.2046,1.515,1.572,1.6581,2.0585,2.6639,1
1,2,3,4,5,1,2,3,4,5,1.75,1.776,1.8397,1.8674,1.9258,0.82942,0.87497,0.94977,0.99165,1.5526,5
1,2,3,4,5,1,2,3,4,5,1.7517,1.77,3.3955,4.2079,5.3549,0.35571,0.41506,3.8383,4.13,5.1849,1
1,2,3,4,5,1,2,3,4,5,1.76,1.8442,2.0291,2.1436,2.2841,3.2249,3.2402,3.2538,3.34,3.3873,2
1,2,3,4,5,1,2,3,4,5,1.7642,1.929,1.9538,2.0895,2.247,0.43983,0.47611,0.48277,0.68286,0.81254,1
1,2,3,4,5,1,2,3,4,5,1.771,1.8763,1.8789,2.1149,2.7516,1.0078,1.1567,1.2237,1.6342,2.1261,1
1,2,3,4,5,1,2,3,4,5,1.7823,1.8001,1.8635,1.961,1.9939,0.80674,0.89495,1.0402,1.2098,1.2698,1
1,2,3,4,5,1,2,3,4,5,1.7858,1.7994,1.8331,2.0773,10.158,1.1498,1.7528,1.7678,1.7988,10.374,5
1,2,3,4,5,1,2,3,4,5,1.7865,2.0507,2.9866,5.5486,12.943,1.7893,2.0989,3.2347,5.6206,13.027,3
1,2,3,4,5,1,2,3,4,5,1.7878,2.695,5.6065,6.6499,39.015,1.1162,2.4632,6.2179,6.8912,39.44,1
1,2,3,4,5,1,2,3,4,5,1.7904,2.1795,2.9164,5.6103,5.9945,1.5404,1.8223,3.0766,5.4472,6.1047,1
1,2,3,4,5,1,2,3,4,5,1.7914,2.121,2.7073,4.6204,28.374,1.7883,2.4168,2.8919,4.7401,28.638,1
1,2,3,4,5,1,2,3,4,5,1.7946,2.0472,2.111,2.3622,2.8258,2.0845,3.0884,3.2088,3.4344,4.1346,1
1,2,3,4,5,1,2,3,4,5,1.7951,1.8099,2.0518,2.1589,3.7822,1.6548,1.6748,1.9558,2.2465,3.6385,3
1,2,3,4,5,1,2,3,4,5,1.7974,2.3168,2.3245,2.5384,17.668,0.66063,0.7782,0.86084,1.0625,17.742,5
1,2,3,4,5,1,2,3,4,5,1.8029,1.8301,1.8671,2.1124,2.6935,1.0388,1.3276,1.3558,2.042,2.552,1
1,2,3,4,5,1,2,3,4,5,1.8164,2.0632,2.239,2.4146,4.4929,3.113,3.5227,3.769,3.8207,5.7636,4
1,2,3,4,5,1,2,3,4,5,1.8187,2.1386,2.8909,5.4863,18.314,0.87859,1.3392,2.6909,5.681,18.548,1
1,2,3,4,5,1,2,3,4,5,1.8194,2.8005,3.0841,3.133,6.5196,2.6317,3.8333,3.9673,4.3851,5.7464,5
1,2,3,4,5,1,2,3,4,5,1.8237,1.9238,2.3113,3.6769,5.6543,0.98214,1.0308,1.106,3.203,6.0757,2
1,2,3,4,5,1,2,3,4,5,1.8307,1.9254,2.086,2.1725,24.018,2.2972,2.7646,2.9476,2.9481,23.217,5
1,2,3,4,5,1,2,3,4,5,1.8341,1.9264,1.9465,2.155,2.1762,0.48818,0.57924,0.60914,0.96451,1.0548,1
