age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
27,Private,100079,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,60,China,-1
46,Private,187715,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,-1
25,Private,114483,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,-1
58,Private,234481,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1
31,Private,91964,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,-1
39,Private,245053,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
40,Private,199668,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,25,United-States,-1
31,Private,305692,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,United-States,-1
36,Private,221650,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Japan,-1
39,Private,127573,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,2202,0,45,United-States,-1
33,Private,178449,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,49,United-States,-1
42,Private,53956,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-1
19,Private,146679,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,30,United-States,-1
32,Private,360689,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
46,Local-gov,359193,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,-1
45,Private,261192,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,-1
35,Private,107991,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,-1
33,Self-emp-not-inc,48189,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,-1
48,Private,102112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
17,Private,206506,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,10,El-Salvador,-1
28,Self-emp-not-inc,35032,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,-1
36,Private,96452,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,-1
38,Self-emp-inc,71009,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7298,0,40,,1
32,Private,188154,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,-1
55,State-gov,337599,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,-1
55,Private,124137,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Poland,-1
17,Private,108470,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,17,United-States,-1
37,State-gov,103474,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,-1
41,Private,222504,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,-1
29,Private,54932,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,1
35,Private,113481,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,-1
33,Private,236013,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,1
25,Private,25386,Assoc-voc,11,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,-1
20,Private,318036,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,-1
35,Self-emp-not-inc,190895,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,-1
64,Private,66634,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,27828,0,50,United-States,1
37,Private,204145,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
42,Private,121287,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,-1
20,Private,406641,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,-1
61,Private,133164,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,-1
54,Private,97778,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1
18,Self-emp-not-inc,68073,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,-1
43,State-gov,41834,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,1
20,Private,219835,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,-1
35,Private,138992,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,0,40,United-States,1
28,Private,217530,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,-1
44,Local-gov,101593,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,42,United-States,-1
30,Private,129707,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,United-States,1
55,Private,451603,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,-1
20,Private,116830,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,43,United-States,-1
48,Private,440706,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
56,Private,202435,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,30,United-States,-1
32,Private,107843,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,United-States,1
31,Private,187215,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,El-Salvador,-1
67,Private,154035,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,Black,Male,0,0,32,United-States,-1
49,Private,116927,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,-1
65,Self-emp-not-inc,167414,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,1
37,Private,175390,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,-1
40,Private,291300,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico,-1
30,Private,151001,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,40,Mexico,-1
25,Private,257562,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,-1
65,Self-emp-not-inc,111916,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,1
19,Private,306467,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,-1
29,Private,89030,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,-1
32,Private,264554,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
51,Self-emp-inc,180195,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,-1
42,Local-gov,118261,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,-1
28,Private,36601,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,-1
30,Private,182714,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,England,-1
25,Private,457070,7th-8th,4,Divorced,Craft-repair,Own-child,White,Male,0,0,45,United-States,-1
31,Private,373903,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
41,Private,462964,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,2174,0,50,United-States,-1
71,Private,93202,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,16,United-States,-1
46,Private,97883,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,-1
44,Private,217039,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,1
27,Private,220754,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States,-1
34,Self-emp-inc,196385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,-1
32,Private,257043,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,-1
39,Self-emp-not-inc,190023,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,-1
71,Private,110380,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,2467,52,United-States,-1
27,Private,257302,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,38,United-States,-1
52,Private,236497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,1
29,Private,22641,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,45,United-States,-1
49,Private,175109,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,1
40,Federal-gov,90737,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,United-States,1
37,Private,80303,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
33,Private,235124,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,,-1
59,Private,261232,11th,7,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,-1
26,Private,34402,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,-1
33,Private,162572,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,1
43,Self-emp-not-inc,147269,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,,-1
55,Self-emp-inc,275236,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,1
63,Local-gov,197189,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,4650,0,48,United-States,-1
23,Private,229826,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,-1
35,Private,188069,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
47,Private,121622,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
23,Private,355856,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,-1
28,Self-emp-inc,167737,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,5178,0,40,United-States,1
26,Private,102476,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,-1
49,Private,237920,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,-1
44,Self-emp-not-inc,218653,Bachelors,13,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,-1
21,Private,275726,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,-1
38,Local-gov,273457,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
40,Private,199689,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,-1
34,Private,90409,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,-1
35,State-gov,35626,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,-1
39,Federal-gov,472166,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,-1
30,Private,427541,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,99999,0,40,United-States,1
59,Self-emp-not-inc,39398,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States,-1
62,Self-emp-inc,163234,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,1
40,Private,221172,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
73,Local-gov,143437,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,-1
20,Private,203914,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,-1
32,Private,113364,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,-1
38,Self-emp-inc,46385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-1
42,Self-emp-not-inc,101593,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
49,Private,149337,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,-1
28,Private,375313,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,-1
24,Private,278391,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,-1
41,Local-gov,112797,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,-1
34,Private,37380,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,-1
60,Private,27886,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,-1
42,State-gov,211915,Some-college,10,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,-1
61,Private,142988,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
46,Private,563883,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,1
30,Private,170065,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1
81,Self-emp-not-inc,137018,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,-1
44,Private,244172,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,-1
20,Private,194228,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,-1
51,Private,102828,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Greece,-1
60,Self-emp-not-inc,52900,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,1
42,Self-emp-not-inc,33795,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,-1
38,Private,103474,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-1
72,State-gov,120733,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,-1
28,Private,135296,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,-1
31,Private,100135,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-1
38,State-gov,196373,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,-1
37,Self-emp-inc,395831,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,1
23,Private,362623,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,1573,30,Mexico,-1
47,Private,184579,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,-1
33,Private,214288,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,48,United-States,1
33,Private,53042,12th,8,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,-1
40,Private,190621,Some-college,10,Divorced,Exec-managerial,Other-relative,Black,Female,0,0,55,United-States,-1
57,Private,122562,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
38,Private,173047,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,213,40,Philippines,-1
30,Local-gov,159773,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,1
51,Self-emp-not-inc,159755,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,1
60,Private,248160,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,-1
25,Private,75759,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,1
30,Private,206322,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,73,United-States,1
48,Federal-gov,215389,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,1
62,Private,159841,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,-1
31,Self-emp-inc,49923,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-1
42,Private,137136,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,55,United-States,-1
34,Private,378272,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1
18,Private,160984,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,-1
32,Private,100135,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,-1
33,Private,345360,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,-1
59,Private,292946,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States,-1
73,Private,147551,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,United-States,1
46,Private,166809,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-1
41,Private,207685,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,,-1
35,Private,89622,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1
33,Private,104525,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-1
27,Private,133937,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,-1
46,Self-emp-inc,110702,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,2036,0,60,United-States,-1
69,Self-emp-not-inc,240562,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,1
33,Private,103596,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1
39,Private,177181,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1
